N	OP_P_T	T_B	TIME_DEVICE	TIME_HOST	TIME_onDEV
262144	3	64	1.736164e-03	3.848076e-04	8.392334e-05
262144	3	128	1.740932e-03	3.848076e-04	8.392334e-05
262144	3	256	1.760006e-03	3.850460e-04	8.392334e-05
262144	3	512	1.731157e-03	3.840923e-04	8.392334e-05
262144	3	1024	1.749992e-03	3.859997e-04	8.511543e-05
262144	4	64	1.749992e-03	3.840923e-04	8.392334e-05
262144	4	128	1.739025e-03	3.859997e-04	8.416176e-05
262144	4	256	1.742125e-03	3.859997e-04	8.392334e-05
262144	4	512	1.747131e-03	3.859997e-04	8.487701e-05
262144	4	1024	1.741171e-03	3.859997e-04	8.296967e-05
262144	5	64	1.740932e-03	3.850460e-04	8.320808e-05
262144	5	128	1.756907e-03	3.869534e-04	8.392334e-05
262144	5	256	1.812935e-03	4.060268e-04	8.296967e-05
262144	5	512	1.826048e-03	4.060268e-04	8.392334e-05
262144	5	1024	1.808882e-03	4.060268e-04	8.392334e-05
262144	6	64	1.802921e-03	4.048347e-04	8.392334e-05
262144	6	128	1.805067e-03	4.050732e-04	8.296967e-05
262144	6	256	1.811028e-03	4.069805e-04	8.416176e-05
262144	6	512	1.753092e-03	3.898144e-04	8.392334e-05
262144	6	1024	1.816034e-03	4.079342e-04	8.392334e-05
262144	7	64	1.821995e-03	4.079342e-04	8.416176e-05
262144	7	128	1.804829e-03	4.050732e-04	8.392334e-05
262144	7	256	1.814127e-03	4.069805e-04	8.392334e-05
262144	7	512	1.806021e-03	4.079342e-04	8.296967e-05
262144	7	1024	1.821041e-03	3.869534e-04	8.201599e-05
262144	8	64	1.788855e-03	4.069805e-04	8.296967e-05
262144	8	128	1.782894e-03	4.038811e-04	8.392334e-05
262144	8	256	1.822948e-03	4.041195e-04	8.392334e-05
262144	8	512	1.816034e-03	4.041195e-04	8.416176e-05
262144	8	1024	1.834154e-03	4.069805e-04	8.487701e-05
262144	9	64	1.827955e-03	4.031658e-04	8.487701e-05
262144	9	128	1.816034e-03	4.060268e-04	8.392334e-05
262144	9	256	1.799107e-03	4.060268e-04	8.296967e-05
262144	9	512	1.830101e-03	4.050732e-04	8.392334e-05
262144	9	1024	1.817942e-03	4.079342e-04	8.416176e-05
262144	10	64	1.812935e-03	4.041195e-04	8.296967e-05
262144	10	128	1.754999e-03	3.869534e-04	8.296967e-05
262144	10	256	1.748800e-03	3.888607e-04	8.416176e-05
262144	10	512	1.763105e-03	3.859997e-04	8.392334e-05
262144	10	1024	1.735926e-03	3.869534e-04	8.392334e-05
262144	11	64	1.739979e-03	3.859997e-04	8.392334e-05
262144	11	128	1.743078e-03	3.859997e-04	8.416176e-05
262144	11	256	1.737833e-03	3.850460e-04	8.296967e-05
262144	11	512	1.753092e-03	3.850460e-04	8.392334e-05
262144	11	1024	1.754045e-03	3.910065e-04	8.392334e-05
262144	12	64	1.747131e-03	3.848076e-04	8.416176e-05
262144	12	128	1.735926e-03	3.869534e-04	8.416176e-05
262144	12	256	1.838207e-03	4.138947e-04	8.487701e-05
262144	12	512	1.827002e-03	4.050732e-04	8.296967e-05
262144	12	1024	1.811981e-03	3.869534e-04	8.392334e-05
262144	13	64	1.827002e-03	4.069805e-04	8.392334e-05
262144	13	128	1.806021e-03	4.050732e-04	8.392334e-05
262144	13	256	1.836061e-03	4.060268e-04	8.296967e-05
262144	13	512	1.831055e-03	4.050732e-04	8.392334e-05
262144	13	1024	1.823187e-03	4.060268e-04	8.392334e-05
262144	14	64	1.840830e-03	4.050732e-04	8.392334e-05
262144	14	128	1.820087e-03	4.038811e-04	8.392334e-05
262144	14	256	1.796007e-03	4.069805e-04	8.416176e-05
262144	14	512	1.822948e-03	3.948212e-04	8.392334e-05
262144	14	1024	1.811028e-03	4.079342e-04	8.416176e-05
262144	15	64	1.807928e-03	3.879070e-04	8.511543e-05
262144	15	128	1.801014e-03	3.941059e-04	8.416176e-05
262144	15	256	1.815081e-03	4.098415e-04	8.392334e-05
262144	15	512	1.807213e-03	4.038811e-04	8.296967e-05
262144	15	1024	1.832008e-03	4.050732e-04	8.392334e-05
262144	16	64	1.806021e-03	4.069805e-04	8.201599e-05
262144	16	128	1.837969e-03	4.060268e-04	8.392334e-05
262144	16	256	1.831055e-03	4.048347e-04	8.511543e-05
262144	16	512	1.820087e-03	4.069805e-04	8.487701e-05
262144	16	1024	1.811981e-03	4.041195e-04	8.392334e-05
262144	17	64	1.811981e-03	4.050732e-04	8.392334e-05
262144	17	128	1.821995e-03	4.060268e-04	8.487701e-05
262144	17	256	1.823902e-03	4.050732e-04	8.511543e-05
262144	17	512	1.811028e-03	4.069805e-04	8.296967e-05
262144	17	1024	1.816988e-03	4.088879e-04	8.511543e-05
262144	18	64	1.827955e-03	4.060268e-04	8.392334e-05
262144	18	128	1.832008e-03	4.060268e-04	8.296967e-05
262144	18	256	1.825094e-03	4.069805e-04	8.392334e-05
262144	18	512	1.742125e-03	3.879070e-04	8.416176e-05
262144	18	1024	1.747847e-03	3.869534e-04	8.392334e-05
262144	19	64	1.754999e-03	3.888607e-04	8.511543e-05
262144	19	128	1.753092e-03	3.869534e-04	8.392334e-05
262144	19	256	1.739979e-03	3.831387e-04	8.296967e-05
262144	19	512	1.729965e-03	3.848076e-04	8.392334e-05
262144	19	1024	1.760960e-03	3.838539e-04	8.416176e-05
262144	20	64	1.748085e-03	3.840923e-04	8.392334e-05
262144	20	128	1.756191e-03	3.850460e-04	8.296967e-05
262144	20	256	1.750946e-03	3.900528e-04	8.392334e-05
262144	20	512	1.745939e-03	3.859997e-04	8.392334e-05
262144	20	1024	1.742840e-03	3.850460e-04	8.392334e-05
262144	21	64	1.741171e-03	3.840923e-04	8.392334e-05
262144	21	128	1.745939e-03	3.850460e-04	8.392334e-05
262144	21	256	1.744032e-03	3.869534e-04	8.487701e-05
262144	21	512	1.751900e-03	3.859997e-04	8.392334e-05
262144	21	1024	1.735210e-03	3.829002e-04	8.392334e-05
262144	22	64	1.744032e-03	3.859997e-04	8.416176e-05
262144	22	128	1.744986e-03	3.869534e-04	8.392334e-05
262144	22	256	1.746893e-03	3.879070e-04	8.296967e-05
262144	22	512	1.743078e-03	3.850460e-04	8.392334e-05
262144	22	1024	1.748085e-03	3.879070e-04	8.392334e-05
262144	23	64	1.742125e-03	3.869534e-04	8.296967e-05
262144	23	128	1.749039e-03	3.838539e-04	8.320808e-05
262144	23	256	1.753092e-03	3.838539e-04	8.487701e-05
262144	23	512	1.740932e-03	3.859997e-04	8.487701e-05
262144	23	1024	1.749992e-03	3.859997e-04	8.296967e-05
262144	24	64	1.777887e-03	3.931522e-04	8.392334e-05
262144	24	128	1.834154e-03	3.969669e-04	8.487701e-05
262144	24	256	1.806021e-03	3.991127e-04	8.392334e-05
262144	24	512	1.832008e-03	4.088879e-04	8.392334e-05
262144	24	1024	1.848936e-03	4.000664e-04	8.392334e-05
262144	25	64	1.829147e-03	3.969669e-04	8.392334e-05
262144	25	128	1.841068e-03	3.969669e-04	8.320808e-05
262144	25	256	1.721144e-03	3.719330e-04	8.296967e-05
262144	25	512	1.709938e-03	3.650188e-04	8.296967e-05
262144	25	1024	1.716852e-03	3.609657e-04	8.201599e-05
262144	26	64	1.713037e-03	3.628731e-04	8.201599e-05
262144	26	128	1.708031e-03	3.619194e-04	8.296967e-05
262144	26	256	1.703978e-03	3.609657e-04	8.201599e-05
262144	26	512	1.709938e-03	3.609657e-04	8.201599e-05
262144	26	1024	1.703024e-03	3.600121e-04	8.201599e-05
262144	27	64	1.698971e-03	3.609657e-04	8.296967e-05
262144	27	128	1.708984e-03	3.609657e-04	8.296967e-05
262144	27	256	1.705885e-03	3.609657e-04	8.296967e-05
262144	27	512	1.709938e-03	3.621578e-04	8.201599e-05
262144	27	1024	1.708984e-03	3.640652e-04	8.296967e-05
262144	28	64	1.709938e-03	3.619194e-04	8.201599e-05
262144	28	128	1.702785e-03	3.628731e-04	8.201599e-05
262144	28	256	1.709938e-03	3.609657e-04	8.296967e-05
262144	28	512	1.708984e-03	3.619194e-04	8.201599e-05
262144	28	1024	1.705885e-03	3.609657e-04	8.320808e-05
262144	29	64	1.712084e-03	3.600121e-04	8.296967e-05
262144	29	128	1.711845e-03	3.600121e-04	8.201599e-05
262144	29	256	1.713037e-03	3.597736e-04	8.296967e-05
262144	29	512	1.709938e-03	3.609657e-04	8.177757e-05
262144	29	1024	1.708984e-03	3.609657e-04	8.201599e-05
262144	30	64	1.711845e-03	3.619194e-04	8.201599e-05
262144	30	128	1.702070e-03	3.612041e-04	8.296967e-05
262144	30	256	1.711845e-03	3.609657e-04	8.201599e-05
262144	30	512	1.708984e-03	3.609657e-04	8.296967e-05
262144	30	1024	1.710892e-03	3.609657e-04	8.296967e-05
262144	31	64	1.709938e-03	3.609657e-04	8.201599e-05
262144	31	128	1.710892e-03	3.600121e-04	8.201599e-05
262144	31	256	1.706839e-03	3.619194e-04	8.201599e-05
262144	31	512	1.704931e-03	3.619194e-04	8.201599e-05
262144	31	1024	1.710892e-03	3.619194e-04	8.201599e-05
262144	32	64	1.690865e-03	3.612041e-04	8.296967e-05
262144	32	128	1.698971e-03	3.600121e-04	8.177757e-05
262144	32	256	1.695871e-03	3.619194e-04	8.201599e-05
262144	32	512	1.693010e-03	3.609657e-04	8.296967e-05
262144	32	1024	1.697063e-03	3.609657e-04	8.296967e-05
262144	33	64	1.693010e-03	3.600121e-04	8.201599e-05
262144	33	128	1.694918e-03	3.590584e-04	8.201599e-05
262144	33	256	1.699209e-03	3.600121e-04	8.082390e-05
262144	33	512	1.698017e-03	3.619194e-04	8.201599e-05
262144	33	1024	1.693010e-03	3.600121e-04	8.201599e-05
262144	34	64	1.692057e-03	3.609657e-04	8.296967e-05
262144	34	128	1.695156e-03	3.609657e-04	8.296967e-05
262144	34	256	1.700878e-03	3.650188e-04	8.201599e-05
262144	34	512	1.693964e-03	3.609657e-04	8.201599e-05
262144	34	1024	1.698971e-03	3.619194e-04	8.201599e-05
262144	35	64	1.695871e-03	3.619194e-04	8.296967e-05
262144	35	128	1.698017e-03	3.619194e-04	8.106232e-05
262144	35	256	1.693964e-03	3.609657e-04	8.201599e-05
262144	35	512	1.699924e-03	3.609657e-04	8.296967e-05
262144	35	1024	1.695156e-03	3.597736e-04	8.201599e-05
262144	36	64	1.695156e-03	3.609657e-04	8.201599e-05
262144	36	128	1.695871e-03	3.609657e-04	8.201599e-05
262144	36	256	1.693010e-03	3.619194e-04	8.296967e-05
262144	36	512	1.702070e-03	3.628731e-04	8.201599e-05
262144	36	1024	1.702070e-03	3.640652e-04	8.296967e-05
262144	37	64	1.698017e-03	3.609657e-04	8.201599e-05
262144	37	128	1.704931e-03	3.619194e-04	8.201599e-05
262144	37	256	1.696825e-03	3.631115e-04	8.392334e-05
262144	37	512	1.700163e-03	3.612041e-04	8.296967e-05
262144	37	1024	1.691103e-03	3.609657e-04	8.296967e-05
262144	38	64	1.694918e-03	3.597736e-04	8.201599e-05
262144	38	128	1.698017e-03	3.609657e-04	8.296967e-05
262144	38	256	1.696110e-03	3.619194e-04	8.201599e-05
262144	38	512	1.698017e-03	3.609657e-04	8.296967e-05
262144	38	1024	1.697063e-03	3.621578e-04	8.296967e-05
262144	39	64	1.702070e-03	3.600121e-04	8.296967e-05
262144	39	128	1.693964e-03	3.609657e-04	8.296967e-05
262144	39	256	1.702070e-03	3.609657e-04	8.296967e-05
262144	39	512	1.698017e-03	3.619194e-04	8.201599e-05
262144	39	1024	1.698971e-03	3.619194e-04	8.201599e-05
262144	40	64	1.700878e-03	3.600121e-04	8.201599e-05
262144	40	128	1.699924e-03	3.609657e-04	8.201599e-05
262144	40	256	1.690865e-03	3.609657e-04	8.201599e-05
262144	40	512	1.699209e-03	3.600121e-04	8.296967e-05
262144	40	1024	1.699209e-03	3.612041e-04	8.296967e-05
262144	41	64	1.703024e-03	3.609657e-04	8.296967e-05
262144	41	128	1.693964e-03	3.609657e-04	8.296967e-05
262144	41	256	1.691103e-03	3.609657e-04	8.201599e-05
262144	41	512	1.696110e-03	3.609657e-04	8.201599e-05
262144	41	1024	1.697063e-03	3.612041e-04	8.296967e-05
262144	42	64	1.698971e-03	3.619194e-04	8.296967e-05
262144	42	128	1.701117e-03	3.609657e-04	8.296967e-05
262144	42	256	1.702070e-03	3.640652e-04	8.296967e-05
262144	42	512	1.698017e-03	3.619194e-04	8.201599e-05
262144	42	1024	1.699924e-03	3.619194e-04	8.296967e-05
262144	43	64	1.705885e-03	3.609657e-04	8.201599e-05
262144	43	128	1.705885e-03	3.609657e-04	8.201599e-05
262144	43	256	1.700878e-03	3.600121e-04	8.296967e-05
262144	43	512	1.699924e-03	3.621578e-04	8.201599e-05
262144	43	1024	1.701832e-03	3.609657e-04	8.296967e-05
262144	44	64	1.706123e-03	3.600121e-04	8.296967e-05
262144	44	128	1.776934e-03	3.790855e-04	8.296967e-05
262144	44	256	1.796961e-03	3.881454e-04	8.392334e-05
262144	44	512	1.765013e-03	3.850460e-04	8.392334e-05
262144	44	1024	1.790047e-03	3.790855e-04	8.296967e-05
262144	45	64	1.786947e-03	3.790855e-04	8.392334e-05
262144	45	128	1.785040e-03	3.778934e-04	8.296967e-05
262144	45	256	1.796961e-03	3.778934e-04	8.392334e-05
262144	45	512	1.800060e-03	4.000664e-04	8.392334e-05
262144	45	1024	1.781225e-03	3.979206e-04	8.296967e-05
262144	46	64	1.786947e-03	4.229546e-04	8.392334e-05
262144	46	128	1.854897e-03	4.210472e-04	8.392334e-05
262144	46	256	1.782894e-03	3.890991e-04	8.511543e-05
262144	46	512	1.801968e-03	3.881454e-04	8.392334e-05
262144	46	1024	1.834154e-03	4.110336e-04	8.392334e-05
262144	47	64	1.787901e-03	3.859997e-04	8.416176e-05
262144	47	128	1.803875e-03	4.091263e-04	8.392334e-05
262144	47	256	1.796961e-03	4.100800e-04	8.392334e-05
262144	47	512	1.847982e-03	4.069805e-04	8.392334e-05
262144	47	1024	1.826048e-03	4.079342e-04	8.320808e-05
262144	48	64	1.842976e-03	3.900528e-04	8.392334e-05
262144	48	128	1.827955e-03	3.881454e-04	8.392334e-05
262144	48	256	1.817942e-03	4.088879e-04	8.392334e-05
262144	48	512	1.827002e-03	4.208088e-04	8.511543e-05
262144	48	1024	1.844168e-03	4.119873e-04	8.487701e-05
262144	49	64	1.836061e-03	3.960133e-04	8.487701e-05
262144	49	128	1.862049e-03	3.859997e-04	8.416176e-05
262144	49	256	1.843929e-03	3.950596e-04	8.416176e-05
262144	49	512	1.837015e-03	4.079342e-04	8.392334e-05
262144	49	1024	1.838923e-03	4.060268e-04	8.392334e-05
524288	1	64	3.118992e-03	1.039982e-03	1.490116e-04
524288	1	128	3.109932e-03	1.002073e-03	1.502037e-04
524288	1	256	3.121853e-03	1.008034e-03	1.509190e-04
524288	1	512	3.093958e-03	1.003027e-03	1.499653e-04
524288	1	1024	3.018856e-03	9.639263e-04	1.509190e-04
524288	2	64	3.012896e-03	9.691715e-04	1.490116e-04
524288	2	128	3.021955e-03	9.582043e-04	1.490116e-04
524288	2	256	3.123045e-03	9.689331e-04	1.518726e-04
524288	2	512	3.118992e-03	1.004934e-03	1.499653e-04
524288	2	1024	3.149986e-03	9.820461e-04	1.509190e-04
524288	3	64	3.087044e-03	1.011848e-03	1.499653e-04
524288	3	128	3.097773e-03	1.003981e-03	1.511574e-04
524288	3	256	3.121138e-03	1.024008e-03	1.521111e-04
524288	3	512	3.055096e-03	1.022816e-03	1.509190e-04
524288	3	1024	3.118038e-03	1.029968e-03	1.511574e-04
524288	4	64	3.086805e-03	9.911060e-04	1.502037e-04
524288	4	128	3.103971e-03	1.001120e-03	1.499653e-04
524288	4	256	3.108025e-03	1.018047e-03	1.480579e-04
524288	4	512	3.112078e-03	9.710789e-04	1.499653e-04
524288	4	1024	3.093004e-03	1.034975e-03	1.509190e-04
524288	5	64	3.131151e-03	1.004934e-03	1.490116e-04
524288	5	128	2.981901e-03	9.450912e-04	1.509190e-04
524288	5	256	2.946138e-03	9.760857e-04	1.502037e-04
524288	5	512	2.962828e-03	9.710789e-04	1.509190e-04
524288	5	1024	3.074884e-03	9.949207e-04	1.499653e-04
524288	6	64	2.981901e-03	9.579659e-04	1.518726e-04
524288	6	128	2.969980e-03	9.999275e-04	1.499653e-04
524288	6	256	2.989054e-03	9.560585e-04	1.499653e-04
524288	6	512	2.989054e-03	9.589195e-04	1.509190e-04
524288	6	1024	2.974987e-03	9.510517e-04	1.509190e-04
524288	7	64	2.971888e-03	9.510517e-04	1.502037e-04
524288	7	128	2.969027e-03	9.610653e-04	1.490116e-04
524288	7	256	2.969980e-03	9.670258e-04	1.499653e-04
524288	7	512	2.974033e-03	9.789467e-04	1.509190e-04
524288	7	1024	2.969027e-03	9.429455e-04	1.499653e-04
524288	8	64	2.975941e-03	9.589195e-04	1.511574e-04
524288	8	128	2.976179e-03	9.520054e-04	1.499653e-04
524288	8	256	2.978086e-03	9.589195e-04	1.502037e-04
524288	8	512	2.975941e-03	9.670258e-04	1.521111e-04
524288	8	1024	2.962112e-03	9.808540e-04	1.509190e-04
524288	9	64	2.997160e-03	9.689331e-04	1.509190e-04
524288	9	128	2.974987e-03	9.479523e-04	1.499653e-04
524288	9	256	2.978086e-03	9.639263e-04	1.499653e-04
524288	9	512	2.990961e-03	9.579659e-04	1.490116e-04
524288	9	1024	2.979040e-03	9.641647e-04	1.499653e-04
524288	10	64	2.974987e-03	9.961128e-04	1.499653e-04
524288	10	128	2.970934e-03	9.489059e-04	1.509190e-04
524288	10	256	2.968073e-03	9.489059e-04	1.499653e-04
524288	10	512	2.990961e-03	9.489059e-04	1.509190e-04
524288	10	1024	2.978802e-03	9.570122e-04	1.490116e-04
524288	11	64	2.975941e-03	9.520054e-04	1.490116e-04
524288	11	128	2.965927e-03	9.601116e-04	1.509190e-04
524288	11	256	2.964020e-03	9.479523e-04	1.499653e-04
524288	11	512	2.979040e-03	9.539127e-04	1.509190e-04
524288	11	1024	2.981901e-03	9.450912e-04	1.509190e-04
524288	12	64	2.976894e-03	9.489059e-04	1.490116e-04
524288	12	128	2.955914e-03	9.410381e-04	1.499653e-04
524288	12	256	2.989054e-03	9.479523e-04	1.511574e-04
524288	12	512	2.970934e-03	1.005173e-03	1.509190e-04
524288	12	1024	2.964020e-03	9.300709e-04	1.518726e-04
524288	13	64	2.962112e-03	9.322166e-04	1.490116e-04
524288	13	128	2.954006e-03	9.381771e-04	1.480579e-04
524288	13	256	2.962112e-03	9.398460e-04	1.511574e-04
524288	13	512	2.952099e-03	9.381771e-04	1.509190e-04
524288	13	1024	2.962828e-03	9.379387e-04	1.511574e-04
524288	14	64	2.972126e-03	9.381771e-04	1.487732e-04
524288	14	128	2.954960e-03	9.391308e-04	1.509190e-04
524288	14	256	2.967834e-03	9.639263e-04	1.509190e-04
524288	14	512	2.984047e-03	9.348392e-04	1.490116e-04
524288	14	1024	2.966881e-03	9.589195e-04	1.499653e-04
524288	15	64	2.922058e-03	8.659363e-04	1.480579e-04
524288	15	128	2.921820e-03	8.778572e-04	1.490116e-04
524288	15	256	2.934933e-03	8.828640e-04	1.499653e-04
524288	15	512	2.931833e-03	8.778572e-04	1.499653e-04
524288	15	1024	2.910852e-03	8.730888e-04	1.480579e-04
524288	16	64	2.909184e-03	8.668900e-04	1.480579e-04
524288	16	128	2.918959e-03	8.809566e-04	1.478195e-04
524288	16	256	2.920866e-03	8.771420e-04	1.499653e-04
524288	16	512	2.912998e-03	8.671284e-04	1.490116e-04
524288	16	1024	2.931833e-03	8.678436e-04	1.490116e-04
524288	17	64	2.923012e-03	8.740425e-04	1.509190e-04
524288	17	128	2.897024e-03	8.878708e-04	1.499653e-04
524288	17	256	2.902031e-03	9.078979e-04	1.480579e-04
524288	17	512	2.897024e-03	9.019375e-04	1.490116e-04
524288	17	1024	2.905130e-03	9.148121e-04	1.490116e-04
524288	18	64	2.904892e-03	8.990765e-04	1.480579e-04
524288	18	128	2.902985e-03	9.059906e-04	1.499653e-04
524288	18	256	2.902031e-03	9.088516e-04	1.490116e-04
524288	18	512	2.899170e-03	9.000301e-04	1.490116e-04
524288	18	1024	2.903938e-03	8.680820e-04	1.499653e-04
524288	19	64	2.903938e-03	8.659363e-04	1.499653e-04
524288	19	128	2.937078e-03	8.728504e-04	1.490116e-04
524288	19	256	2.940893e-03	8.690357e-04	1.490116e-04
524288	19	512	2.946854e-03	8.690357e-04	1.480579e-04
524288	19	1024	2.920866e-03	8.740425e-04	1.478195e-04
524288	20	64	2.918005e-03	8.749962e-04	1.490116e-04
524288	20	128	2.923012e-03	8.759499e-04	1.480579e-04
524288	20	256	2.918005e-03	8.690357e-04	1.461506e-04
524288	20	512	2.928019e-03	8.661747e-04	1.487732e-04
524288	20	1024	2.918005e-03	8.690357e-04	1.478195e-04
524288	21	64	2.924919e-03	8.749962e-04	1.468658e-04
524288	21	128	2.918005e-03	8.759499e-04	1.480579e-04
524288	21	256	2.915859e-03	8.809566e-04	1.490116e-04
524288	21	512	2.927065e-03	8.718967e-04	1.499653e-04
524288	21	1024	2.927065e-03	8.759499e-04	1.468658e-04
524288	22	64	2.913952e-03	8.749962e-04	1.490116e-04
524288	22	128	2.902985e-03	8.850098e-04	1.480579e-04
524288	22	256	2.912998e-03	8.831024e-04	1.490116e-04
524288	22	512	2.933979e-03	8.740425e-04	1.471043e-04
524288	22	1024	2.915859e-03	8.800030e-04	1.499653e-04
524288	23	64	2.920866e-03	8.759499e-04	1.490116e-04
524288	23	128	2.926826e-03	8.728504e-04	1.490116e-04
524288	23	256	2.906084e-03	8.771420e-04	1.509190e-04
524288	23	512	2.903938e-03	9.109974e-04	1.490116e-04
524288	23	1024	2.897024e-03	8.990765e-04	1.471043e-04
524288	24	64	2.906084e-03	9.250641e-04	1.487732e-04
524288	24	128	2.908945e-03	9.238720e-04	1.478195e-04
524288	24	256	2.902985e-03	9.078979e-04	1.490116e-04
524288	24	512	2.902031e-03	9.078979e-04	1.490116e-04
524288	24	1024	2.897024e-03	9.069443e-04	1.471043e-04
524288	25	64	2.903938e-03	9.078979e-04	1.480579e-04
524288	25	128	3.102064e-03	9.748936e-04	1.490116e-04
524288	25	256	3.082037e-03	9.689331e-04	1.490116e-04
524288	25	512	3.043175e-03	1.006842e-03	1.490116e-04
524288	25	1024	3.049135e-03	9.500980e-04	1.499653e-04
524288	26	64	3.034830e-03	9.639263e-04	1.490116e-04
524288	26	128	3.054857e-03	9.558201e-04	1.521111e-04
524288	26	256	3.044128e-03	9.481907e-04	1.490116e-04
524288	26	512	3.069878e-03	9.839535e-04	1.478195e-04
524288	26	1024	3.101110e-03	9.620190e-04	1.499653e-04
524288	27	64	2.979994e-03	9.429455e-04	1.499653e-04
524288	27	128	2.964020e-03	9.510517e-04	1.509190e-04
524288	27	256	2.961159e-03	9.379387e-04	1.509190e-04
524288	27	512	2.992153e-03	9.369850e-04	1.509190e-04
524288	27	1024	3.086090e-03	9.839535e-04	1.502037e-04
524288	28	64	3.043890e-03	9.820461e-04	1.490116e-04
524288	28	128	3.062010e-03	9.648800e-04	1.490116e-04
524288	28	256	3.083944e-03	9.820461e-04	1.499653e-04
524288	28	512	3.085136e-03	1.003027e-03	1.490116e-04
524288	28	1024	3.041029e-03	9.961128e-04	1.509190e-04
524288	29	64	3.083944e-03	1.004934e-03	1.499653e-04
524288	29	128	3.084183e-03	9.841919e-04	1.487732e-04
524288	29	256	3.067017e-03	9.829998e-04	1.490116e-04
524288	29	512	3.041983e-03	9.410381e-04	1.509190e-04
524288	29	1024	2.986908e-03	9.469986e-04	1.499653e-04
524288	30	64	3.097057e-03	9.829998e-04	1.499653e-04
524288	30	128	3.109217e-03	1.006842e-03	1.511574e-04
524288	30	256	3.097057e-03	9.930134e-04	1.499653e-04
524288	30	512	3.109932e-03	9.670258e-04	1.490116e-04
524288	30	1024	3.098965e-03	9.908676e-04	1.499653e-04
524288	31	64	3.107071e-03	9.880066e-04	1.511574e-04
524288	31	128	3.088951e-03	9.880066e-04	1.499653e-04
524288	31	256	3.017902e-03	9.329319e-04	1.490116e-04
524288	31	512	3.113985e-03	9.899139e-04	1.499653e-04
524288	31	1024	2.979994e-03	9.889603e-04	1.499653e-04
524288	32	64	3.041983e-03	9.632111e-04	1.490116e-04
524288	32	128	3.032923e-03	9.849072e-04	1.499653e-04
524288	32	256	3.078938e-03	9.868145e-04	1.490116e-04
524288	32	512	3.075838e-03	9.748936e-04	1.490116e-04
524288	32	1024	3.048897e-03	9.739399e-04	1.521111e-04
524288	33	64	3.066778e-03	9.820461e-04	1.509190e-04
524288	33	128	3.091812e-03	9.779930e-04	1.499653e-04
524288	33	256	3.074169e-03	9.489059e-04	1.490116e-04
524288	33	512	3.015995e-03	9.820461e-04	1.499653e-04
524288	33	1024	3.067017e-03	9.560585e-04	1.490116e-04
524288	34	64	3.035069e-03	9.729862e-04	1.499653e-04
524288	34	128	3.045082e-03	9.799004e-04	1.499653e-04
524288	34	256	3.057003e-03	9.710789e-04	1.499653e-04
524288	34	512	3.046036e-03	9.648800e-04	1.490116e-04
524288	34	1024	3.073931e-03	9.748936e-04	1.509190e-04
524288	35	64	3.036976e-03	9.820461e-04	1.509190e-04
524288	35	128	3.058910e-03	9.629726e-04	1.480579e-04
524288	35	256	3.087997e-03	9.491444e-04	1.518726e-04
524288	35	512	3.065109e-03	9.551048e-04	1.518726e-04
524288	35	1024	3.045797e-03	9.789467e-04	1.490116e-04
524288	36	64	3.077030e-03	9.820461e-04	1.490116e-04
524288	36	128	3.066063e-03	9.469986e-04	1.509190e-04
524288	36	256	3.015041e-03	9.739399e-04	1.511574e-04
524288	36	512	3.050089e-03	9.500980e-04	1.499653e-04
524288	36	1024	3.025055e-03	9.450912e-04	1.509190e-04
524288	37	64	3.039122e-03	9.720325e-04	1.499653e-04
524288	37	128	2.969980e-03	9.381771e-04	1.502037e-04
524288	37	256	2.970934e-03	9.531975e-04	1.499653e-04
524288	37	512	3.042936e-03	9.860992e-04	1.490116e-04
524288	37	1024	3.072023e-03	9.870529e-04	1.502037e-04
524288	38	64	3.036022e-03	9.529591e-04	1.509190e-04
524288	38	128	3.021002e-03	9.770393e-04	1.521111e-04
524288	38	256	3.046989e-03	9.720325e-04	1.490116e-04
524288	38	512	3.031969e-03	9.920597e-04	1.518726e-04
524288	38	1024	3.035784e-03	9.748936e-04	1.509190e-04
524288	39	64	3.088951e-03	9.961128e-04	1.480579e-04
524288	39	128	3.058910e-03	9.710789e-04	1.499653e-04
524288	39	256	3.090143e-03	9.729862e-04	1.499653e-04
524288	39	512	3.067970e-03	9.739399e-04	1.511574e-04
524288	39	1024	3.090143e-03	9.841919e-04	1.499653e-04
524288	40	64	3.117085e-03	9.908676e-04	1.499653e-04
524288	40	128	3.089190e-03	9.729862e-04	1.490116e-04
524288	40	256	3.054857e-03	9.698868e-04	1.521111e-04
524288	40	512	3.087997e-03	9.720325e-04	1.511574e-04
524288	40	1024	3.066063e-03	9.860992e-04	1.509190e-04
524288	41	64	3.049850e-03	9.870529e-04	1.502037e-04
524288	41	128	2.996922e-03	9.629726e-04	1.499653e-04
524288	41	256	3.057003e-03	9.617805e-04	1.490116e-04
524288	41	512	3.085136e-03	9.708405e-04	1.509190e-04
524288	41	1024	3.086090e-03	9.400845e-04	1.490116e-04
524288	42	64	3.083944e-03	9.698868e-04	1.490116e-04
524288	42	128	3.091097e-03	9.570122e-04	1.499653e-04
524288	42	256	3.090858e-03	9.610653e-04	1.509190e-04
524288	42	512	2.930880e-03	8.759499e-04	1.490116e-04
524288	42	1024	2.933025e-03	8.749962e-04	1.471043e-04
524288	43	64	2.919912e-03	8.678436e-04	1.490116e-04
524288	43	128	2.915859e-03	8.771420e-04	1.478195e-04
